IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.237.8.82,8443,8443,true,SIN,Asia Pacific,Singapore,62,7.59
8.219.177.205,2053,2053,true,SIN,Asia Pacific,Singapore,110,7.59
47.236.7.106,8443,8443,true,SIN,Asia Pacific,Singapore,47,7.59
8.219.87.34,2083,2083,true,SIN,Asia Pacific,Singapore,103,7.58
8.217.49.34,80,80,false,HKG,Asia Pacific,Hong Kong,87,7.58
8.219.245.187,2082,2082,false,SIN,Asia Pacific,Singapore,25,7.58
8.219.103.65,2086,2086,false,SIN,Asia Pacific,Singapore,7,7.58
8.219.163.195,2053,2053,true,SIN,Asia Pacific,Singapore,103,7.57
8.219.228.186,2087,2087,true,SIN,Asia Pacific,Singapore,98,7.57
8.222.252.150,2082,2082,false,SIN,Asia Pacific,Singapore,9,7.56
8.218.11.90,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,7.56
8.219.167.65,8443,8443,true,SIN,Asia Pacific,Singapore,62,7.56
47.236.169.15,80,80,false,SIN,Asia Pacific,Singapore,18,7.56
8.219.242.208,8443,8443,true,SIN,Asia Pacific,Singapore,128,7.56
8.219.178.101,2052,2052,false,SIN,Asia Pacific,Singapore,20,7.55
8.222.193.208,2086,2086,false,SIN,Asia Pacific,Singapore,19,7.55
8.219.84.214,2053,2053,true,SIN,Asia Pacific,Singapore,122,7.55
8.210.3.24,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,7.54
47.237.8.82,2096,2096,true,SIN,Asia Pacific,Singapore,64,7.54
47.242.79.71,2053,2053,true,HKG,Asia Pacific,Hong Kong,57,7.54
47.236.117.48,2087,2087,true,SIN,Asia Pacific,Singapore,10,7.54
47.76.37.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,7.54
8.217.250.222,8443,8443,true,HKG,Asia Pacific,Hong Kong,63,7.54
8.219.93.5,2096,2096,true,SIN,Asia Pacific,Singapore,106,7.54
8.222.134.170,8443,8443,true,SIN,Asia Pacific,Singapore,67,7.53
8.219.142.229,8080,8080,false,SIN,Asia Pacific,Singapore,43,7.53
8.219.167.65,2095,2095,false,SIN,Asia Pacific,Singapore,26,7.53
8.222.144.117,8080,8080,false,SIN,Asia Pacific,Singapore,18,7.52
8.222.184.198,2083,2083,true,SIN,Asia Pacific,Singapore,36,7.52
8.219.222.8,2086,2086,false,SIN,Asia Pacific,Singapore,32,7.52
47.76.33.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,86,7.52
8.219.4.122,2082,2082,false,SIN,Asia Pacific,Singapore,5,7.52
8.219.175.127,2096,2096,true,SIN,Asia Pacific,Singapore,44,7.52
8.219.140.63,2096,2096,true,SIN,Asia Pacific,Singapore,65,7.52
8.219.191.40,2095,2095,false,SIN,Asia Pacific,Singapore,9,7.52
8.219.228.157,2096,2096,true,SIN,Asia Pacific,Singapore,96,7.52
47.236.171.205,2095,2095,false,SIN,Asia Pacific,Singapore,24,7.51
47.76.80.72,2087,2087,true,HKG,Asia Pacific,Hong Kong,88,7.51
8.219.235.164,2053,2053,true,SIN,Asia Pacific,Singapore,70,7.51
47.76.178.146,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,7.50
8.219.175.127,2087,2087,true,SIN,Asia Pacific,Singapore,71,7.50
47.236.254.120,8080,8080,false,SIN,Asia Pacific,Singapore,16,7.49
47.236.150.13,2096,2096,true,SIN,Asia Pacific,Singapore,104,7.49
8.210.151.69,2053,2053,true,HKG,Asia Pacific,Hong Kong,96,7.49
8.219.186.189,2087,2087,true,SIN,Asia Pacific,Singapore,95,7.49
47.76.32.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,77,7.49
8.210.3.24,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,7.49
8.219.245.187,2052,2052,false,SIN,Asia Pacific,Singapore,6,7.49
8.219.156.148,8880,8880,false,SIN,Asia Pacific,Singapore,17,7.48
8.219.93.5,80,80,false,SIN,Asia Pacific,Singapore,16,7.48
8.219.206.53,8880,8880,false,SIN,Asia Pacific,Singapore,6,7.48
8.219.197.111,8080,8080,false,SIN,Asia Pacific,Singapore,12,7.47
8.219.114.201,2053,2053,true,SIN,Asia Pacific,Singapore,111,7.47
8.219.4.122,2086,2086,false,SIN,Asia Pacific,Singapore,30,7.47
47.236.150.13,8080,8080,false,SIN,Asia Pacific,Singapore,23,7.47
8.219.3.53,2086,2086,false,SIN,Asia Pacific,Singapore,23,7.46
47.236.180.51,2086,2086,false,SIN,Asia Pacific,Singapore,17,7.46
8.219.12.152,80,80,false,SIN,Asia Pacific,Singapore,4,7.45
47.236.158.158,2087,2087,true,SIN,Asia Pacific,Singapore,52,7.45
8.219.12.152,2083,2083,true,SIN,Asia Pacific,Singapore,27,7.45
8.219.126.240,2082,2082,false,SIN,Asia Pacific,Singapore,26,7.45
47.236.125.62,8080,8080,false,NRT,Asia Pacific,Tokyo,88,7.45
8.219.201.245,2053,2053,true,SIN,Asia Pacific,Singapore,96,7.44
47.76.80.72,2083,2083,true,HKG,Asia Pacific,Hong Kong,94,7.44
8.219.51.211,8080,8080,false,SIN,Asia Pacific,Singapore,13,7.44
8.217.251.62,2096,2096,true,HKG,Asia Pacific,Hong Kong,74,7.43
8.219.82.35,443,443,true,SIN,Asia Pacific,Singapore,103,7.43
8.219.201.174,2087,2087,true,SIN,Asia Pacific,Singapore,121,7.43
8.219.124.227,2086,2086,false,SIN,Asia Pacific,Singapore,8,7.43
47.236.164.215,8880,8880,false,SIN,Asia Pacific,Singapore,32,7.43
47.245.114.163,8880,8880,false,SIN,Asia Pacific,Singapore,6,7.42
8.219.40.37,2095,2095,false,SIN,Asia Pacific,Singapore,15,7.42
8.219.6.157,443,443,true,SIN,Asia Pacific,Singapore,49,7.42
8.222.174.108,2053,2053,true,SIN,Asia Pacific,Singapore,74,7.42
8.210.146.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,7.42
8.210.151.69,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,7.42
47.236.169.15,2082,2082,false,SIN,Asia Pacific,Singapore,15,7.42
47.245.115.6,2053,2053,true,SIN,Asia Pacific,Singapore,75,7.41
47.236.145.85,2082,2082,false,SIN,Asia Pacific,Singapore,28,7.41
8.217.251.62,80,80,false,HKG,Asia Pacific,Hong Kong,47,7.41
8.219.61.52,2087,2087,true,SIN,Asia Pacific,Singapore,126,7.41
8.219.191.40,2087,2087,true,SIN,Asia Pacific,Singapore,138,7.40
47.236.10.182,8443,8443,true,SIN,Asia Pacific,Singapore,110,7.40
8.219.193.202,2053,2053,true,SIN,Asia Pacific,Singapore,41,7.40
8.219.151.193,2095,2095,false,SIN,Asia Pacific,Singapore,18,7.40
8.217.207.60,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,7.40
47.236.144.156,2087,2087,true,SIN,Asia Pacific,Singapore,87,7.39
8.219.122.96,8880,8880,false,SIN,Asia Pacific,Singapore,10,7.39
8.210.245.224,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,7.39
8.222.152.165,8443,8443,true,SIN,Asia Pacific,Singapore,88,7.39
47.76.49.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,61,7.39
8.219.198.139,8443,8443,true,SIN,Asia Pacific,Singapore,50,7.39
47.236.168.17,2053,2053,true,SIN,Asia Pacific,Singapore,68,7.38
47.76.37.57,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,7.38
8.219.213.112,2052,2052,false,SIN,Asia Pacific,Singapore,8,7.37
8.219.60.68,2095,2095,false,SIN,Asia Pacific,Singapore,22,7.37
8.219.175.127,8080,8080,false,SIN,Asia Pacific,Singapore,35,7.37
47.236.169.164,8443,8443,true,SIN,Asia Pacific,Singapore,32,7.37
8.219.179.34,80,80,false,SIN,Asia Pacific,Singapore,15,7.37
8.217.149.28,2053,2053,true,HKG,Asia Pacific,Hong Kong,114,7.37
8.218.3.12,8443,8443,true,HKG,Asia Pacific,Hong Kong,75,7.37
8.217.250.222,80,80,false,HKG,Asia Pacific,Hong Kong,45,7.36
47.74.43.95,80,80,false,NRT,Asia Pacific,Tokyo,69,7.36
8.218.2.181,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,7.36
8.222.223.34,2086,2086,false,SIN,Asia Pacific,Singapore,26,7.36
8.219.251.81,2095,2095,false,SIN,Asia Pacific,Singapore,8,7.36
47.236.171.205,2087,2087,true,SIN,Asia Pacific,Singapore,55,7.35
8.219.201.245,2096,2096,true,SIN,Asia Pacific,Singapore,70,7.35
8.218.22.210,2096,2096,true,HKG,Asia Pacific,Hong Kong,93,7.35
8.219.40.37,2083,2083,true,SIN,Asia Pacific,Singapore,71,7.35
47.242.232.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,72,7.34
47.236.130.95,2083,2083,true,SIN,Asia Pacific,Singapore,85,7.34
8.218.18.235,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,7.34
8.222.180.86,8880,8880,false,SIN,Asia Pacific,Singapore,27,7.34
47.236.169.141,2082,2082,false,SIN,Asia Pacific,Singapore,17,7.34
8.218.85.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,7.33
47.74.45.143,2083,2083,true,NRT,Asia Pacific,Tokyo,80,7.33
47.236.166.131,2087,2087,true,SIN,Asia Pacific,Singapore,88,7.33
47.236.253.41,2096,2096,true,SIN,Asia Pacific,Singapore,86,7.33
8.219.179.34,2082,2082,false,SIN,Asia Pacific,Singapore,27,7.33
8.219.107.199,2087,2087,true,SIN,Asia Pacific,Singapore,72,7.32
8.219.175.127,2052,2052,false,SIN,Asia Pacific,Singapore,27,7.32
8.210.151.69,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,7.32
8.219.11.158,2095,2095,false,SIN,Asia Pacific,Singapore,23,7.32
47.236.123.133,8080,8080,false,SIN,Asia Pacific,Singapore,36,7.32
8.218.11.90,2083,2083,true,HKG,Asia Pacific,Hong Kong,114,7.32
47.245.115.6,8880,8880,false,SIN,Asia Pacific,Singapore,10,7.31
47.236.202.91,8080,8080,false,SIN,Asia Pacific,Singapore,14,7.31
8.219.97.179,2095,2095,false,SIN,Asia Pacific,Singapore,31,7.31
47.245.126.151,8880,8880,false,SIN,Asia Pacific,Singapore,35,7.31
8.219.140.63,80,80,false,SIN,Asia Pacific,Singapore,16,7.31
8.219.110.88,2095,2095,false,SIN,Asia Pacific,Singapore,40,7.31
8.219.170.223,2095,2095,false,SIN,Asia Pacific,Singapore,49,7.31
8.219.238.145,8080,8080,false,SIN,Asia Pacific,Singapore,8,7.31
47.76.37.57,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,7.30
8.210.250.120,8443,8443,true,HKG,Asia Pacific,Hong Kong,50,7.30
8.222.208.83,2086,2086,false,SIN,Asia Pacific,Singapore,4,7.30
8.222.211.16,2083,2083,true,SIN,Asia Pacific,Singapore,97,7.30
47.236.144.48,2052,2052,false,SIN,Asia Pacific,Singapore,21,7.30
47.236.170.54,2082,2082,false,SIN,Asia Pacific,Singapore,7,7.30
8.219.228.157,2052,2052,false,SIN,Asia Pacific,Singapore,19,7.30
8.217.159.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,7.30
8.222.237.131,2096,2096,true,SIN,Asia Pacific,Singapore,86,7.30
8.219.3.53,2083,2083,true,SIN,Asia Pacific,Singapore,69,7.29
47.236.144.156,2083,2083,true,SIN,Asia Pacific,Singapore,135,7.29
47.236.174.206,2096,2096,true,SIN,Asia Pacific,Singapore,57,7.29
47.245.105.224,2096,2096,true,SIN,Asia Pacific,Singapore,30,7.29
8.219.72.50,2083,2083,true,SIN,Asia Pacific,Singapore,66,7.29
8.217.248.220,2096,2096,true,HKG,Asia Pacific,Hong Kong,63,7.28
8.217.85.14,80,80,false,HKG,Asia Pacific,Hong Kong,44,7.28
8.217.159.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,72,7.27
8.219.106.156,2083,2083,true,SIN,Asia Pacific,Singapore,103,7.27
8.210.192.93,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,7.27
8.217.250.222,2083,2083,true,HKG,Asia Pacific,Hong Kong,83,7.27
47.236.75.113,2095,2095,false,SIN,Asia Pacific,Singapore,15,7.27
47.242.54.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,85,7.27
8.219.177.205,8080,8080,false,SIN,Asia Pacific,Singapore,6,7.27
8.219.147.58,2087,2087,true,SIN,Asia Pacific,Singapore,119,7.26
8.219.73.188,8080,8080,false,SIN,Asia Pacific,Singapore,12,7.26
8.219.196.24,2095,2095,false,SIN,Asia Pacific,Singapore,42,7.26
47.236.146.249,8880,8880,false,SIN,Asia Pacific,Singapore,43,7.26
8.219.124.227,2053,2053,true,SIN,Asia Pacific,Singapore,128,7.26
8.219.251.81,2086,2086,false,SIN,Asia Pacific,Singapore,14,7.26
8.222.144.50,8880,8880,false,SIN,Asia Pacific,Singapore,13,7.26
47.236.116.26,2087,2087,true,SIN,Asia Pacific,Singapore,70,7.26
8.219.193.202,2087,2087,true,SIN,Asia Pacific,Singapore,38,7.25
8.219.113.232,2083,2083,true,SIN,Asia Pacific,Singapore,87,7.24
47.243.42.219,8443,8443,true,HKG,Asia Pacific,Hong Kong,67,7.24
8.217.250.5,80,80,false,HKG,Asia Pacific,Hong Kong,39,7.24
47.236.123.133,8080,8080,false,SIN,Asia Pacific,Singapore,73,7.24
8.210.192.93,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,7.24
8.219.6.157,8080,8080,false,SIN,Asia Pacific,Singapore,6,7.23
8.218.18.235,2053,2053,true,HKG,Asia Pacific,Hong Kong,69,7.23
8.218.11.90,80,80,false,HKG,Asia Pacific,Hong Kong,47,7.23
8.219.222.98,2086,2086,false,SIN,Asia Pacific,Singapore,14,7.23
8.219.170.223,2087,2087,true,SIN,Asia Pacific,Singapore,119,7.23
8.219.237.250,2096,2096,true,SIN,Asia Pacific,Singapore,74,7.22
8.219.111.147,8880,8880,false,SIN,Asia Pacific,Singapore,23,7.22
47.243.203.119,2083,2083,true,HKG,Asia Pacific,Hong Kong,83,7.22
8.219.13.143,443,443,true,SIN,Asia Pacific,Singapore,98,7.22
8.222.144.117,80,80,false,SIN,Asia Pacific,Singapore,11,7.22
8.219.106.156,8080,8080,false,SIN,Asia Pacific,Singapore,37,7.21
8.219.122.96,2053,2053,true,SIN,Asia Pacific,Singapore,59,7.21
8.219.201.245,2052,2052,false,SIN,Asia Pacific,Singapore,20,7.21
8.210.151.69,2083,2083,true,HKG,Asia Pacific,Hong Kong,75,7.21
8.219.60.54,8080,8080,false,SIN,Asia Pacific,Singapore,3,7.21
47.236.202.91,2095,2095,false,SIN,Asia Pacific,Singapore,23,7.20
47.236.170.54,2096,2096,true,SIN,Asia Pacific,Singapore,44,7.20
8.218.18.132,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,7.20
47.236.172.71,2082,2082,false,SIN,Asia Pacific,Singapore,6,7.20
47.236.144.156,8080,8080,false,SIN,Asia Pacific,Singapore,8,7.20
47.242.79.71,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,7.20
8.210.117.18,2096,2096,true,HKG,Asia Pacific,Hong Kong,80,7.19
8.219.198.34,2086,2086,false,SIN,Asia Pacific,Singapore,64,7.19
8.219.97.179,80,80,false,SIN,Asia Pacific,Singapore,22,7.19
47.236.158.158,2086,2086,false,SIN,Asia Pacific,Singapore,10,7.19
8.219.124.227,2096,2096,true,SIN,Asia Pacific,Singapore,161,7.18
8.219.87.34,2087,2087,true,SIN,Asia Pacific,Singapore,107,7.18
47.74.45.143,2087,2087,true,NRT,Asia Pacific,Tokyo,79,7.18
47.236.104.11,2082,2082,false,SIN,Asia Pacific,Singapore,17,7.17
47.236.158.158,2083,2083,true,SIN,Asia Pacific,Singapore,87,7.17
47.236.144.48,2082,2082,false,SIN,Asia Pacific,Singapore,23,7.17
8.218.8.142,80,80,false,HKG,Asia Pacific,Hong Kong,42,7.16
8.218.243.95,443,443,true,HKG,Asia Pacific,Hong Kong,92,7.16
8.222.255.15,2095,2095,false,SIN,Asia Pacific,Singapore,4,7.16
8.219.4.122,2095,2095,false,SIN,Asia Pacific,Singapore,10,7.16
47.74.43.95,8443,8443,true,NRT,Asia Pacific,Tokyo,122,7.16
8.219.159.232,80,80,false,SIN,Asia Pacific,Singapore,15,7.16
8.219.58.64,2096,2096,true,SIN,Asia Pacific,Singapore,99,7.16
8.219.106.15,2082,2082,false,SIN,Asia Pacific,Singapore,11,7.15
8.219.193.202,80,80,false,SIN,Asia Pacific,Singapore,11,7.15
47.74.45.143,2053,2053,true,NRT,Asia Pacific,Tokyo,89,7.15
8.219.107.135,80,80,false,SIN,Asia Pacific,Singapore,9,7.15
8.218.2.181,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,7.15
47.236.180.51,2053,2053,true,SIN,Asia Pacific,Singapore,110,7.15
47.243.203.119,2087,2087,true,HKG,Asia Pacific,Hong Kong,66,7.15
8.222.187.4,80,80,false,SIN,Asia Pacific,Singapore,3,7.14
47.245.93.74,2086,2086,false,SIN,Asia Pacific,Singapore,8,7.14
8.219.40.255,2052,2052,false,SIN,Asia Pacific,Singapore,12,7.14
8.218.243.95,2087,2087,true,HKG,Asia Pacific,Hong Kong,103,7.14
47.236.169.141,2086,2086,false,SIN,Asia Pacific,Singapore,34,7.13
8.222.164.209,2087,2087,true,SIN,Asia Pacific,Singapore,109,7.13
8.219.163.195,8443,8443,true,SIN,Asia Pacific,Singapore,68,7.13
8.222.222.64,2083,2083,true,SIN,Asia Pacific,Singapore,73,7.13
8.222.193.208,2083,2083,true,SIN,Asia Pacific,Singapore,55,7.12
8.219.40.255,2083,2083,true,SIN,Asia Pacific,Singapore,32,7.12
8.219.222.98,2095,2095,false,SIN,Asia Pacific,Singapore,5,7.12
47.243.183.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,7.12
8.210.66.190,2053,2053,true,HKG,Asia Pacific,Hong Kong,39,7.11
8.219.175.127,8443,8443,true,SIN,Asia Pacific,Singapore,86,7.10
8.219.101.138,2096,2096,true,SIN,Asia Pacific,Singapore,101,7.10
8.218.11.90,2053,2053,true,HKG,Asia Pacific,Hong Kong,77,7.10
47.236.171.205,2083,2083,true,SIN,Asia Pacific,Singapore,75,7.10
8.210.146.108,2053,2053,true,HKG,Asia Pacific,Hong Kong,124,7.10
8.219.222.8,8080,8080,false,SIN,Asia Pacific,Singapore,8,7.10
8.222.146.222,8880,8880,false,SIN,Asia Pacific,Singapore,24,7.09
8.219.196.24,8443,8443,true,SIN,Asia Pacific,Singapore,34,7.09
8.222.180.86,2096,2096,true,SIN,Asia Pacific,Singapore,98,7.08
47.236.123.133,2083,2083,true,SIN,Asia Pacific,Singapore,107,7.08
8.222.249.190,2082,2082,false,SIN,Asia Pacific,Singapore,38,7.08
8.222.244.123,80,80,false,SIN,Asia Pacific,Singapore,4,7.08
8.219.107.135,2052,2052,false,SIN,Asia Pacific,Singapore,13,7.08
8.210.151.69,80,80,false,HKG,Asia Pacific,Hong Kong,47,7.07
8.219.3.53,8080,8080,false,SIN,Asia Pacific,Singapore,30,7.07
8.217.193.25,2053,2053,true,HKG,Asia Pacific,Hong Kong,48,7.07
8.222.144.117,2086,2086,false,SIN,Asia Pacific,Singapore,14,7.07
8.219.82.35,2083,2083,true,SIN,Asia Pacific,Singapore,99,7.06
8.219.228.186,2053,2053,true,SIN,Asia Pacific,Singapore,108,7.06
8.217.149.28,2095,2095,false,HKG,Asia Pacific,Hong Kong,360,7.05
8.219.6.157,8880,8880,false,SIN,Asia Pacific,Singapore,12,7.05
8.219.72.51,2053,2053,true,SIN,Asia Pacific,Singapore,85,7.05
8.219.202.130,2095,2095,false,SIN,Asia Pacific,Singapore,24,7.05
8.219.3.53,2086,2086,false,SIN,Asia Pacific,Singapore,17,7.05
8.217.251.62,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,7.04
8.222.167.147,2083,2083,true,SIN,Asia Pacific,Singapore,98,7.04
8.222.208.38,2052,2052,false,SIN,Asia Pacific,Singapore,7,7.03
8.219.191.40,2053,2053,true,SIN,Asia Pacific,Singapore,166,7.03
8.219.206.180,2086,2086,false,SIN,Asia Pacific,Singapore,59,7.03
47.236.158.158,2082,2082,false,SIN,Asia Pacific,Singapore,27,7.03
8.219.152.195,8880,8880,false,SIN,Asia Pacific,Singapore,7,7.03
8.219.202.130,8080,8080,false,SIN,Asia Pacific,Singapore,8,7.03
47.236.145.85,2083,2083,true,SIN,Asia Pacific,Singapore,64,7.02
8.219.229.190,80,80,false,SIN,Asia Pacific,Singapore,8,7.02
8.219.103.57,2083,2083,true,SIN,Asia Pacific,Singapore,84,7.01
8.219.198.139,2083,2083,true,SIN,Asia Pacific,Singapore,98,7.01
8.219.206.53,8880,8880,false,SIN,Asia Pacific,Singapore,21,7.01
47.236.144.208,2095,2095,false,SIN,Asia Pacific,Singapore,10,7.01
8.219.170.180,2096,2096,true,SIN,Asia Pacific,Singapore,81,7.01
8.222.221.90,2082,2082,false,SIN,Asia Pacific,Singapore,9,7.00
47.243.70.197,80,80,false,HKG,Asia Pacific,Hong Kong,42,7.00
47.236.116.26,2095,2095,false,SIN,Asia Pacific,Singapore,7,7.00
47.74.37.50,2087,2087,true,NRT,Asia Pacific,Tokyo,74,7.00
8.219.156.148,2095,2095,false,SIN,Asia Pacific,Singapore,8,6.99
8.219.140.63,2082,2082,false,SIN,Asia Pacific,Singapore,4,6.99
47.236.158.158,8080,8080,false,SIN,Asia Pacific,Singapore,9,6.99
47.236.10.100,2087,2087,true,SIN,Asia Pacific,Singapore,34,6.99
47.245.114.163,2096,2096,true,SIN,Asia Pacific,Singapore,80,6.98
8.222.208.83,2082,2082,false,SIN,Asia Pacific,Singapore,4,6.98
8.219.206.180,2082,2082,false,SIN,Asia Pacific,Singapore,8,6.98
8.219.61.52,2096,2096,true,SIN,Asia Pacific,Singapore,69,6.98
8.219.5.10,8080,8080,false,SIN,Asia Pacific,Singapore,15,6.97
8.219.99.169,2083,2083,true,SIN,Asia Pacific,Singapore,115,6.97
47.243.162.49,8880,8880,false,HKG,Asia Pacific,Hong Kong,204,6.96
8.219.13.143,2096,2096,true,SIN,Asia Pacific,Singapore,50,6.96
8.222.144.50,2082,2082,false,SIN,Asia Pacific,Singapore,16,6.96
8.219.58.64,2086,2086,false,SIN,Asia Pacific,Singapore,4,6.96
8.217.248.220,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,6.96
8.210.192.93,2095,2095,false,HKG,Asia Pacific,Hong Kong,108,6.96
47.236.121.23,2053,2053,true,SIN,Asia Pacific,Singapore,117,6.95
8.219.137.50,2053,2053,true,SIN,Asia Pacific,Singapore,88,6.95
8.222.221.109,2087,2087,true,SIN,Asia Pacific,Singapore,52,6.95
8.219.174.142,8443,8443,true,SIN,Asia Pacific,Singapore,120,6.95
47.236.180.51,2096,2096,true,SIN,Asia Pacific,Singapore,59,6.95
8.219.196.117,2086,2086,false,SIN,Asia Pacific,Singapore,49,6.95
8.218.18.235,2086,2086,false,HKG,Asia Pacific,Hong Kong,61,6.94
8.222.209.223,2083,2083,true,SIN,Asia Pacific,Singapore,61,6.94
47.236.172.95,2052,2052,false,SIN,Asia Pacific,Singapore,21,6.94
47.236.87.246,8080,8080,false,SIN,Asia Pacific,Singapore,9,6.94
8.217.49.34,2096,2096,true,HKG,Asia Pacific,Hong Kong,91,6.94
47.236.145.85,2096,2096,true,SIN,Asia Pacific,Singapore,75,6.94
47.236.254.120,8443,8443,true,SIN,Asia Pacific,Singapore,75,6.93
47.242.174.27,8443,8443,true,HKG,Asia Pacific,Hong Kong,47,6.93
8.219.107.135,8880,8880,false,SIN,Asia Pacific,Singapore,30,6.93
8.219.222.98,2095,2095,false,SIN,Asia Pacific,Singapore,11,6.93
8.219.126.240,2096,2096,true,SIN,Asia Pacific,Singapore,117,6.93
47.236.164.215,2083,2083,true,SIN,Asia Pacific,Singapore,83,6.93
47.245.105.224,2087,2087,true,SIN,Asia Pacific,Singapore,57,6.93
47.236.166.131,2087,2087,true,SIN,Asia Pacific,Singapore,63,6.92
47.243.86.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,6.92
8.222.150.197,8080,8080,false,SIN,Asia Pacific,Singapore,22,6.91
8.222.221.86,8080,8080,false,SIN,Asia Pacific,Singapore,40,6.91
8.219.61.52,2053,2053,true,SIN,Asia Pacific,Singapore,118,6.91
8.210.245.224,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,6.91
47.236.117.48,2096,2096,true,SIN,Asia Pacific,Singapore,82,6.89
8.219.58.64,2096,2096,true,SIN,Asia Pacific,Singapore,50,6.89
47.236.174.206,80,80,false,SIN,Asia Pacific,Singapore,6,6.89
8.210.245.224,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,6.89
8.222.152.165,2083,2083,true,SIN,Asia Pacific,Singapore,53,6.88
8.222.198.105,443,443,true,SIN,Asia Pacific,Singapore,88,6.88
8.219.179.34,2087,2087,true,SIN,Asia Pacific,Singapore,99,6.87
8.219.161.129,80,80,false,SIN,Asia Pacific,Singapore,9,6.87
8.219.73.188,80,80,false,SIN,Asia Pacific,Singapore,9,6.87
8.219.140.229,2096,2096,true,SIN,Asia Pacific,Singapore,79,6.87
8.219.142.229,2095,2095,false,SIN,Asia Pacific,Singapore,13,6.87
8.219.58.64,8080,8080,false,SIN,Asia Pacific,Singapore,36,6.87
8.210.66.190,2083,2083,true,HKG,Asia Pacific,Hong Kong,33,6.87
8.219.250.239,2087,2087,true,SIN,Asia Pacific,Singapore,66,6.87
8.219.74.35,2087,2087,true,SIN,Asia Pacific,Singapore,80,6.86
8.222.212.172,2096,2096,true,SIN,Asia Pacific,Singapore,110,6.86
8.219.126.240,2083,2083,true,SIN,Asia Pacific,Singapore,133,6.86
47.74.43.95,8880,8880,false,NRT,Asia Pacific,Tokyo,72,6.86
8.219.12.152,2095,2095,false,SIN,Asia Pacific,Singapore,13,6.85
8.219.137.50,2096,2096,true,SIN,Asia Pacific,Singapore,124,6.85
8.219.11.158,8443,8443,true,SIN,Asia Pacific,Singapore,112,6.85
8.219.60.68,80,80,false,SIN,Asia Pacific,Singapore,4,6.85
8.219.102.252,2052,2052,false,SIN,Asia Pacific,Singapore,13,6.85
47.236.130.95,2095,2095,false,SIN,Asia Pacific,Singapore,20,6.84
8.219.228.186,2083,2083,true,SIN,Asia Pacific,Singapore,142,6.84
8.219.240.160,2087,2087,true,SIN,Asia Pacific,Singapore,31,6.84
8.219.40.37,2095,2095,false,SIN,Asia Pacific,Singapore,13,6.84
8.219.51.211,2053,2053,true,SIN,Asia Pacific,Singapore,54,6.84
8.219.142.229,2096,2096,true,SIN,Asia Pacific,Singapore,87,6.84
47.236.146.249,2096,2096,true,SIN,Asia Pacific,Singapore,60,6.83
8.219.193.202,8443,8443,true,SIN,Asia Pacific,Singapore,78,6.83
8.219.194.170,8443,8443,true,SIN,Asia Pacific,Singapore,92,6.83
47.76.77.103,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,6.83
8.219.222.98,8443,8443,true,SIN,Asia Pacific,Singapore,175,6.83
8.217.159.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,57,6.83
8.219.238.145,443,443,true,SIN,Asia Pacific,Singapore,174,6.83
8.219.251.81,2053,2053,true,SIN,Asia Pacific,Singapore,97,6.82
8.219.5.10,2096,2096,true,SIN,Asia Pacific,Singapore,93,6.81
8.222.211.16,8080,8080,false,SIN,Asia Pacific,Singapore,11,6.81
